,Unnamed: 0,Unnamed: 0.1,vendor_name,Trip_Pickup_DateTime,Trip_Dropoff_DateTime,Passenger_Count,Trip_Distance,Start_Lon,Start_Lat,Rate_Code,store_and_forward,End_Lon,End_Lat,Payment_Type,Fare_Amt,surcharge,mta_tax,Tip_Amt,Tolls_Amt,Total_Amt
49080,49930,1440320,VTS,2009-01-15 12:02:00,2009-01-15 12:05:00,1,0.55,-73.985623,40.73124,,,-73.989267,40.725323,CASH,3.7,0.0,,0.0,0.0,3.7
197093,200364,5811320,VTS,2009-01-15 12:02:00,2009-01-15 12:15:00,1,2.46,-73.98518799999998,40.764035,,,-73.973248,40.795043,CASH,9.7,0.0,,0.0,0.0,9.7
154587,157182,4558439,VTS,2009-01-15 12:02:00,2009-01-15 12:21:00,1,3.14,-73.98634199999998,40.758725,,,-74.00279,40.724917,CASH,11.7,0.0,,0.0,0.0,11.7
234748,238664,6923992,VTS,2009-01-15 12:02:00,2009-01-15 12:18:00,5,2.34,-73.96228499999998,40.76294,,,-73.987677,40.744067,Credit,11.7,0.0,,2.0,0.0,13.7
10889,11059,319053,VTS,2009-01-15 12:02:00,2009-01-15 12:16:00,1,2.38,-73.981308,40.74776,,,-73.990555,40.770083,CASH,9.7,0.0,,0.0,0.0,9.7
465157,472980,13699917,VTS,2009-01-15 12:02:00,2009-01-15 12:17:00,1,1.21,-73.970507,40.758983,,,-73.985487,40.752755,CASH,8.9,0.0,,0.0,0.0,8.9
401024,407748,11825798,VTS,2009-01-15 12:02:00,2009-01-15 11:56:00,1,0.46,-73.96969799999998,40.761165,,,-73.974773,40.757795,Credit,4.1,0.0,,0.4,0.0,4.5
180559,183577,5325863,VTS,2009-01-15 12:02:00,2009-01-15 12:11:00,1,1.09,-73.954898,40.765277,,,-73.957772,40.776532,CASH,6.5,0.0,,0.0,0.0,6.5
86552,88033,2551775,VTS,2009-01-15 12:02:00,2009-01-15 12:24:00,3,3.94,-73.990165,40.738213,,,-74.017105,40.706185,CASH,14.5,0.0,,0.0,0.0,14.5
420452,427494,12388297,VTS,2009-01-15 12:02:00,2009-01-15 12:21:00,1,0.91,-73.994838,40.739987,,,-73.994817,40.750353,CASH,10.1,0.0,,0.0,0.0,10.1
251094,255290,7405094,VTS,2009-01-15 12:02:00,2009-01-15 12:10:00,1,1.06,-73.984402,40.757953,,,-73.97736999999998,40.750207,CASH,6.1,0.0,,0.0,0.0,6.1
208411,211879,6145846,VTS,2009-01-15 12:02:00,2009-01-15 11:55:00,5,1.01,-73.991365,40.750545,,,-73.981672,40.758698,Credit,4.9,0.0,,2.0,0.0,6.9
122906,124985,3629251,VTS,2009-01-15 12:02:00,2009-01-15 12:09:00,1,1.12,-73.826493,40.721193,,,-73.826493,40.721193,CASH,5.7,0.0,,0.0,0.0,5.7
254985,259252,7520254,VTS,2009-01-15 12:02:00,2009-01-15 12:12:00,5,4.85,-73.97781999999998,40.75424,,,-74.015472,40.714242,Credit,15.7,0.0,,3.92,0.0,19.62
138357,140711,4083836,VTS,2009-01-15 12:02:00,2009-01-15 12:19:00,5,2.77,-73.952838,40.786655,,,-73.975192,40.751415,CASH,11.3,0.0,,0.0,0.0,11.3
63265,64361,1864788,VTS,2009-01-15 12:02:00,2009-01-15 12:04:00,1,0.45,-73.96087,40.772353,,,-73.965078,40.766575,Credit,4.1,0.0,,0.9,0.0,5.0
5328,5403,153980,VTS,2009-01-15 12:02:00,2009-01-15 12:21:00,1,2.32,-73.982962,40.769073,,,-73.96213199999998,40.779302,CASH,10.9,0.0,,0.0,0.0,10.9
110715,112598,3272053,VTS,2009-01-15 12:02:00,2009-01-15 12:20:00,1,5.61,-73.970498,40.798903,,,-73.996735,40.740482,Credit,15.3,0.0,,3.06,0.0,18.36
431259,438493,12709159,VTS,2009-01-15 12:02:00,2009-01-15 12:16:00,1,4.07,-74.000957,40.761157,,,-74.01732699999998,40.708245,CASH,12.1,0.0,,0.0,0.0,12.1
48976,49826,1436932,VTS,2009-01-15 12:02:00,2009-01-15 12:08:00,1,0.8800000000000001,-73.975423,40.759638,,,-73.98017299999998,40.749785,CASH,4.9,0.0,,0.0,0.0,4.9
43016,43756,1263112,VTS,2009-01-15 12:02:00,2009-01-15 12:17:00,5,2.79,-73.98530499999998,40.759677,,,-73.96234699999998,40.778825,CASH,10.9,0.0,,0.0,0.0,10.9
36986,37619,1085141,VTS,2009-01-15 12:02:00,2009-01-15 12:22:00,1,2.81,-73.97269199999998,40.756333,,,-73.996413,40.72938,CASH,12.1,0.0,,0.0,0.0,12.1
258124,262439,7611360,VTS,2009-01-15 12:02:00,2009-01-15 12:12:00,1,1.57,-73.95662299999998,40.784138,,,-73.966085,40.766057,CASH,6.9,0.0,,0.0,0.0,6.9
450182,457743,13263731,VTS,2009-01-15 12:02:00,2009-01-15 12:10:00,1,0.92,-73.974722,40.760757,,,-73.965073,40.769525,CASH,5.7,0.0,,0.0,0.0,5.7
1643,1661,46146,VTS,2009-01-15 12:02:00,2009-01-15 12:10:00,1,0.91,-73.96316,40.764037,,,-73.957918,40.765203,CASH,4.5,0.0,,0.0,0.0,4.5
100101,101820,2957742,VTS,2009-01-15 12:02:00,2009-01-15 12:11:00,1,1.04,-73.978145,40.753308,,,-73.977607,40.764295,CASH,6.1,0.0,,0.0,0.0,6.1
261511,265878,7712404,VTS,2009-01-15 12:02:00,2009-01-15 12:17:00,1,2.62,-73.977883,40.778617,,,-73.983683,40.774293,CASH,8.5,0.0,,0.0,0.0,8.5
58225,59240,1716483,VTS,2009-01-15 12:02:00,2009-01-15 12:02:00,1,1.25,-73.980935,40.765862,,,-73.976663,40.75556,CASH,6.9,0.0,,0.0,0.0,6.9
435183,442489,12824493,VTS,2009-01-15 12:02:00,2009-01-15 12:11:00,4,1.06,-74.00091999999998,40.762662,,,-73.99020799999998,40.756433,CASH,6.5,0.0,,0.0,0.0,6.5
365902,372051,10782897,VTS,2009-01-15 12:02:00,2009-01-15 11:52:00,5,0.46,-73.99957499999998,40.738457,,,-73.99957499999998,40.738457,CASH,3.7,0.0,,0.0,0.0,3.7
390373,396935,11510100,VTS,2009-01-15 12:02:00,2009-01-15 12:03:00,5,0.4400000000000001,-73.920552,40.767862,,,-73.913807,40.765455,CASH,3.7,0.0,,0.0,0.0,3.7
199056,202362,5870228,VTS,2009-01-15 12:02:00,2009-01-15 12:07:00,1,0.66,-73.99110799999998,40.725987,,,-74.00087999999998,40.729315,CASH,4.5,0.0,,0.0,0.0,4.5
23098,23474,677362,VTS,2009-01-15 12:02:00,2009-01-15 12:22:00,2,1.67,-73.969465,40.758313,,,-73.991048,40.76428,CASH,10.5,0.0,,0.0,0.0,10.5
187215,190322,5517831,VTS,2009-01-15 12:02:00,2009-01-15 12:30:00,3,6.15,-73.9781,40.773298,,,-74.011472,40.707788,Credit,18.9,0.0,,3.78,0.0,22.68
102163,103913,3018267,VTS,2009-01-15 12:02:00,2009-01-15 12:14:00,1,1.97,-73.97705999999998,40.746298,,,-73.959337,40.771157,CASH,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
282513,287249,8335023,VTS,2009-01-15 12:02:00,2009-01-15 11:56:00,1,0.64,-73.975493,40.754868,,,-73.96951799999998,40.760912,CASH,4.9,0.0,,0.0,0.0,4.9
233743,237639,6893936,VTS,2009-01-15 12:02:00,2009-01-15 12:15:00,1,2.23,-73.981317,40.784158,,,-73.967025,40.763773,CASH,9.3,0.0,,0.0,0.0,9.3
40928,41625,1201143,VTS,2009-01-15 12:02:00,2009-01-15 12:13:00,1,2.06,-73.959745,40.782435,,,-73.979695,40.77283,CASH,8.5,0.0,,0.0,0.0,8.5
254640,258902,7511691,VTS,2009-01-15 12:02:00,2009-01-15 12:17:00,5,1.84,-73.946223,40.772787,,,-73.968393,40.762993,CASH,9.3,0.0,,0.0,0.0,9.3
210879,214389,6219507,VTS,2009-01-15 12:02:00,2009-01-15 12:02:00,1,0.17,-73.989693,40.720282,,,-73.98863699999998,40.722635,CASH,2.9,0.0,,0.0,0.0,2.9
252910,257143,7460066,VTS,2009-01-15 12:02:00,2009-01-15 12:20:00,3,2.44,-73.990858,40.736715,,,-73.976732,40.7587,Credit,11.3,0.0,,3.0,0.0,14.3
55027,55980,1619973,VTS,2009-01-15 12:02:00,2009-01-15 12:11:00,2,2.06,-73.973618,40.743467,,,-73.97806699999998,40.764775,CASH,7.7,0.0,,0.0,0.0,7.7
180778,183797,5332268,VTS,2009-01-15 12:02:00,2009-01-15 12:14:00,1,4.4,-73.97225299999998,40.794052,,,-73.940543,40.841283,CASH,12.5,0.0,,0.0,0.0,12.5
41407,42113,1215342,VTS,2009-01-15 12:02:00,2009-01-15 12:22:00,1,8.84,-73.87447,40.77417,,,-73.966722,40.800838,CASH,21.7,0.0,,0.0,0.0,21.7
221155,224832,6523237,VTS,2009-01-15 12:02:00,2009-01-15 12:23:00,1,3.77,-73.95143199999998,40.777832,,,-73.990162,40.75639,CASH,13.7,0.0,,0.0,0.0,13.7
30361,30873,889015,VTS,2009-01-15 12:02:00,2009-01-15 12:23:00,5,1.63,-73.987138,40.766787,,,-73.972193,40.756188,CASH,10.9,0.0,,0.0,0.0,10.9
447337,454860,13181803,VTS,2009-01-15 12:02:00,2009-01-15 12:08:00,5,1.57,-73.988207,40.750078,,,-73.998698,40.763843,CASH,6.1,0.0,,0.0,0.0,6.1
369599,375810,10892948,VTS,2009-01-15 12:02:00,2009-01-15 12:10:00,2,2.59,-73.97462299999998,40.79063,,,-73.949473,40.809485,CASH,9.3,0.0,,0.0,0.0,9.3
322038,327460,9496487,VTS,2009-01-15 12:02:00,2009-01-15 12:17:00,1,1.59,-73.97176299999998,40.757045,,,-73.985828,40.769508,CASH,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
336246,341883,9913916,VTS,2009-01-15 12:02:00,2009-01-15 12:14:00,1,1.59,-73.95756799999998,40.786648,,,-73.965078,40.766668,CASH,7.7,0.0,,0.0,0.0,7.7
439387,446772,12948663,VTS,2009-01-15 12:02:00,2009-01-15 12:08:00,2,1.16,-73.97847799999998,40.747805,,,-73.97215699999998,40.756787,CASH,5.7,0.0,,0.0,0.0,5.7
474577,482570,13983056,VTS,2009-01-15 12:02:00,2009-01-15 12:26:00,1,8.38,-73.978015,40.752788,,,-73.88711999999998,40.818943,CASH,21.7,0.0,,0.0,0.0,21.7
305567,310722,9016866,VTS,2009-01-15 12:02:00,2009-01-15 12:08:00,1,1.07,-73.98108499999998,40.764743,,,-73.97759499999998,40.773562,CASH,5.7,0.0,,0.0,0.0,5.7
467732,475619,13778603,VTS,2009-01-15 12:02:00,2009-01-15 12:12:00,1,1.46,-73.96994999999998,40.762463,,,-73.98653,40.755578,CASH,7.3,0.0,,0.0,0.0,7.3
176337,179287,5202529,VTS,2009-01-15 12:02:00,2009-01-15 12:13:00,2,0.9399999999999998,-73.969165,40.767165,,,-73.980947,40.774172,CASH,6.9,0.0,,0.0,0.0,6.9
122778,124856,3624891,VTS,2009-01-15 12:02:00,2009-01-15 12:01:00,1,0.91,-73.954768,40.789143,,,-73.95583999999998,40.779483,Credit,4.1,0.0,,2.0,0.0,6.1
250623,254810,7391654,VTS,2009-01-15 12:02:00,2009-01-15 11:54:00,2,0.4699999999999999,-73.86587,40.769245,,,-73.869217,40.771088,CASH,3.7,0.0,,0.0,0.0,3.7
369481,375691,10889746,VTS,2009-01-15 12:02:00,2009-01-15 12:10:00,1,1.03,-73.98471499999998,40.745427,,,-73.97504499999998,40.758023,CASH,6.1,0.0,,0.0,0.0,6.1
246815,250941,7281908,VTS,2009-01-15 12:02:00,2009-01-15 12:17:00,1,1.36,-74.001682,40.726113,,,-73.998367,40.742043,CASH,9.3,0.0,,0.0,0.0,9.3
441133,448545,13000241,VTS,2009-01-15 12:02:00,2009-01-15 12:11:00,2,1.8,-73.971683,40.763312,,,-73.97710999999998,40.742903,CASH,6.9,0.0,,0.0,0.0,6.9
238797,242765,7044151,VTS,2009-01-15 12:02:00,2009-01-15 12:20:00,1,3.66,-73.968738,40.761273,,,-73.95314999999998,40.803423,CASH,12.5,0.0,,0.0,0.0,12.5
291596,296500,8601038,VTS,2009-01-15 12:02:00,2009-01-15 12:16:00,1,2.29,-73.97745999999998,40.762533,,,-73.955647,40.780562,Credit,11.3,0.0,,0.9,0.0,12.2
466532,474395,13741870,CMT,2009-01-15 12:02:01,2009-01-15 12:20:48,1,5.300000000000001,-74.00681199999998,40.70459,,,-73.976214,40.756749,Credit,15.7,0.0,,2.0,0.0,17.7
97846,99523,2890368,CMT,2009-01-15 12:02:01,2009-01-15 12:13:24,2,0.6999999999999998,-73.988867,40.757514,,,-73.977608,40.755403,Cash,6.9,0.0,,0.0,0.0,6.9
183230,186288,5401676,CMT,2009-01-15 12:02:01,2009-01-15 12:09:01,1,1.3,-73.97839899999998,40.729571,,,-73.999441,40.738389,Cash,6.1,0.0,,0.0,0.0,6.1
6591,6687,192670,CMT,2009-01-15 12:02:01,2009-01-15 12:06:36,1,1.0,-73.99145799999998,40.749996,,,-73.98317199999998,40.756061,Cash,4.9,0.0,,0.0,0.0,4.9
359563,365605,10596561,CMT,2009-01-15 12:02:01,2009-01-15 12:05:03,3,0.4,-73.961617,40.772654,,,-73.958667,40.778005,Cash,3.7,0.0,,0.0,0.0,3.7
75719,77026,2234273,DDS,2009-01-15 12:02:01,2009-01-15 12:06:23,1,0.4,-73.96848699999998,40.750719,,,-73.97497699999998,40.753518,CASH,3.7,0.0,,0.0,0.0,3.7
161366,164057,4753176,CMT,2009-01-15 12:02:01,2009-01-15 12:08:39,1,0.8,-73.95270499999998,40.780592,,,-73.96123299999998,40.771671,Cash,5.3,0.0,,0.0,0.0,5.3
401933,408670,11851093,CMT,2009-01-15 12:02:02,2009-01-15 12:11:40,1,1.5,-73.96681499999998,40.769805,,,-73.95009899999998,40.783784,Cash,6.9,0.0,,0.0,0.0,6.9
242864,246914,7164489,DDS,2009-01-15 12:02:03,2009-01-15 12:10:59,1,0.6999999999999998,-74.00053699999998,40.744047,,,-73.992697,40.752657,CASH,6.1,0.0,,0.0,0.0,6.1
418913,425936,12345449,CMT,2009-01-15 12:02:03,2009-01-15 12:13:05,1,2.8,-74.002851,40.744465,,,-73.97936,40.772716,Cash,9.3,0.0,,0.0,0.0,9.3
475560,483567,14010600,CMT,2009-01-15 12:02:03,2009-01-15 12:12:49,1,1.6,-73.945553,40.774384,,,-73.95963399999998,40.758793,Credit,8.099999999999998,0.0,,1.62,0.0,9.72
157634,160267,4645172,CMT,2009-01-15 12:02:03,2009-01-15 12:11:59,1,1.2,-74.001383,40.71617,,,-74.01572199999998,40.714511,Credit,6.5,0.0,,0.5,0.0,7.0
376183,382499,11088149,CMT,2009-01-15 12:02:04,2009-01-15 12:15:02,1,1.4,-73.99674299999998,40.725636,,,-73.991898,40.739848,Cash,8.5,0.0,,0.0,0.0,8.5
343439,349219,10124004,CMT,2009-01-15 12:02:04,2009-01-15 12:13:42,1,1.7,-73.990634,40.751666,,,-73.979163,40.761735,Cash,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
57213,58211,1685905,CMT,2009-01-15 12:02:04,2009-01-15 12:06:35,1,0.8,-73.99896599999998,40.73966,,,-74.005297,40.728382,Cash,4.9,0.0,,0.0,0.0,4.9
333685,339281,9838363,CMT,2009-01-15 12:02:04,2009-01-15 12:02:26,1,0.2999999999999999,-73.986914,40.749416,,,-73.98742799999998,40.749622,Cash,2.5,0.0,,0.0,0.0,2.5
255885,260169,7548053,CMT,2009-01-15 12:02:05,2009-01-15 12:15:57,4,1.4,-73.987493,40.743741,,,-74.005812,40.740006,Cash,8.5,0.0,,0.0,0.0,8.5
456903,464577,13461167,CMT,2009-01-15 12:02:05,2009-01-15 12:28:42,1,2.7,-73.997506,40.724921,,,-73.991023,40.755499,Credit,14.1,0.0,,2.11,0.0,16.21
478162,486228,14085893,CMT,2009-01-15 12:02:06,2009-01-15 12:05:03,1,0.6999999999999998,-73.98409499999998,40.749297,,,-73.98162499999998,40.758089,Credit,4.1,0.0,,1.0,0.0,5.1
439979,447370,12966648,CMT,2009-01-15 12:02:06,2009-01-15 12:09:23,1,1.1,-73.998773,40.723129,,,-73.989565,40.735837,Cash,6.1,0.0,,0.0,0.0,6.1
55397,56362,1630916,CMT,2009-01-15 12:02:07,2009-01-15 12:13:01,1,1.4,-73.972975,40.752738,,,-73.9593,40.771378,Cash,7.7,0.0,,0.0,0.0,7.7
311568,316812,9190339,DDS,2009-01-15 12:02:07,2009-01-15 12:25:51,1,2.9,-73.968108,40.762469,,,-73.96339399999998,40.764083,CASH,13.3,0.0,,0.0,0.0,13.3
299683,304719,8841809,CMT,2009-01-15 12:02:07,2009-01-15 12:07:34,1,0.8,-73.973393,40.757468,,,-73.979764,40.765339,Cash,4.9,0.0,,0.0,0.0,4.9
32422,32964,947947,DDS,2009-01-15 12:02:07,2009-01-15 12:07:23,3,0.5,-73.969221,40.763348,,,-73.968581,40.758648,CASH,4.5,0.0,,0.0,0.0,4.5
139735,142117,4124671,DDS,2009-01-15 12:02:07,2009-01-15 12:20:18,1,5.5,-73.96491,40.755437,,,-74.000845,40.723938,CASH,15.7,0.0,,0.0,0.0,15.7
157340,159967,4635981,CMT,2009-01-15 12:02:07,2009-01-15 12:19:57,1,2.9,-73.992737,40.738712,,,-73.98827699999998,40.769467,Credit,11.7,0.0,,1.75,0.0,13.45
78168,79515,2305734,CMT,2009-01-15 12:02:08,2009-01-15 12:23:47,1,3.399999999999999,-73.99410799999998,40.751217,,,-74.007672,40.711474,Credit,13.3,0.0,,1.99,0.0,15.29
438326,445694,12916610,CMT,2009-01-15 12:02:08,2009-01-15 12:07:02,1,0.8,-73.952809,40.786002,,,-73.95949899999998,40.781089,Cash,4.9,0.0,,0.0,0.0,4.9
69418,70611,2046188,CMT,2009-01-15 12:02:08,2009-01-15 12:08:33,1,1.4,-73.99149199999998,40.760287,,,-73.973257,40.748409,Cash,6.1,0.0,,0.0,0.0,6.1
384516,390972,11336907,CMT,2009-01-15 12:02:08,2009-01-15 12:13:41,1,1.3,-73.96115399999998,40.765603,,,-73.981896,40.773712,Cash,7.7,0.0,,0.0,0.0,7.7
148851,151370,4391119,CMT,2009-01-15 12:02:08,2009-01-15 12:11:10,1,1.2,-74.00478099999998,40.726962,,,-73.994005,40.722644,Cash,6.5,0.0,,0.0,0.0,6.5
127524,129678,3765610,DDS,2009-01-15 12:02:08,2009-01-15 12:22:19,1,4.1,-74.000466,40.726162,,,-73.93366399999998,40.710646,CREDIT,13.3,0.0,,3.0,0.0,16.3
47774,48597,1401437,CMT,2009-01-15 12:02:09,2009-01-15 12:43:04,2,19.6,-73.783857,40.648622,,,-74.007799,40.707471,Cash,45.0,0.0,,0.0,0.0,45.0
443687,451148,13076615,CMT,2009-01-15 12:02:09,2009-01-15 12:10:40,1,0.6999999999999998,-73.97022099999998,40.758595,,,-73.979591,40.754804,Cash,5.7,0.0,,0.0,0.0,5.7
456535,464200,13449723,CMT,2009-01-15 12:02:10,2009-01-15 12:08:48,1,1.2,-73.977996,40.746429,,,-73.96608999999998,40.76195,Credit,6.1,0.0,,1.22,0.0,7.3199999999999985
240251,244244,7087528,CMT,2009-01-15 12:02:10,2009-01-15 12:18:08,1,2.2,-73.95707199999998,40.762372,,,-73.98156199999998,40.746665,Cash,10.1,0.0,,0.0,0.0,10.1
103523,105295,3058050,CMT,2009-01-15 12:02:10,2009-01-15 12:21:50,4,2.1,-73.993397,40.749689,,,-73.970608,40.760531,Cash,11.3,0.0,,0.0,0.0,11.3
157838,160474,4650110,DDS,2009-01-15 12:02:10,2009-01-15 12:13:55,1,1.1,-73.959674,40.781178,,,-73.959888,40.767653,CREDIT,6.9,0.0,,1.35,0.0,8.25
302875,307967,8937675,CMT,2009-01-15 12:02:10,2009-01-15 12:21:58,2,3.2,-74.011517,40.714715,,,-73.993441,40.746888,Credit,13.3,0.0,,3.7,0.0,17.0
66143,67285,1949171,CMT,2009-01-15 12:02:10,2009-01-15 12:07:12,1,1.0,-73.99648,40.732305,,,-74.00483099999998,40.725431,Cash,4.9,0.0,,0.0,0.0,4.9
137590,139931,4061489,CMT,2009-01-15 12:02:11,2009-01-15 12:06:54,1,0.5,-73.90185599999998,40.764162,,,-73.90185599999998,40.764162,Cash,4.5,0.0,,0.0,0.0,4.5
3035,3079,87237,CMT,2009-01-15 12:02:11,2009-01-15 12:10:27,1,1.2,-73.99306,40.742912,,,-73.974745,40.74207,Cash,6.1,0.0,,0.0,0.0,6.1
277215,281877,8177398,CMT,2009-01-15 12:02:11,2009-01-15 12:09:06,1,0.5999999999999999,-73.956657,40.767139,,,-73.964853,40.762396,Cash,5.3,0.0,,0.0,0.0,5.3
98080,99759,2895138,CMT,2009-01-15 12:02:11,2009-01-15 12:07:58,1,0.6999999999999998,-73.956946,40.780443,,,-73.953004,40.789008,Cash,4.9,0.0,,0.0,0.0,4.9
20001,20328,585025,CMT,2009-01-15 12:02:12,2009-01-15 12:23:22,1,2.1,-73.99154299999998,40.750134,,,-73.966308,40.756848,Cash,11.7,0.0,,0.0,0.0,11.7
424304,431405,12504100,CMT,2009-01-15 12:02:12,2009-01-15 12:05:25,1,0.8,-73.990834,40.749672,,,-73.989807,40.756673,Cash,4.1,0.0,,0.0,0.0,4.1
315573,320876,9306193,CMT,2009-01-15 12:02:13,2009-01-15 12:18:17,1,8.599999999999998,-73.972353,40.75006,,,-73.873423,40.774325,Cash,20.1,0.0,,0.0,4.15,24.25
382850,389267,11286693,CMT,2009-01-15 12:02:13,2009-01-15 12:18:25,1,1.8,-73.97656999999998,40.747528,,,-73.99173899999998,40.733483,Cash,9.7,0.0,,0.0,0.0,9.7
194315,197537,5729184,CMT,2009-01-15 12:02:13,2009-01-15 12:08:54,1,0.8,-74.00278799999998,40.733253,,,-74.008435,40.725849,Cash,5.7,0.0,,0.0,0.0,5.7
36682,37311,1074873,CMT,2009-01-15 12:02:14,2009-01-15 12:10:06,1,1.1,-73.980249,40.785681,,,-73.96393399999998,40.777048,Cash,6.1,0.0,,0.0,0.0,6.1
32886,33440,960841,CMT,2009-01-15 12:02:14,2009-01-15 12:16:36,1,1.8,-73.98536699999998,40.744469,,,-73.980276,40.76535,Cash,8.9,0.0,,0.0,0.0,8.9
394362,400991,11629406,CMT,2009-01-15 12:02:14,2009-01-15 12:10:10,1,1.2,-74.005584,40.70551,,,-74.010097,40.712227,Cash,6.1,0.0,,0.0,0.0,6.1
183544,186607,5412413,DDS,2009-01-15 12:02:15,2009-01-15 12:18:21,2,2.8,-74.00762,40.709731,,,-73.998121,40.740154,CASH,10.1,0.0,,0.0,0.0,10.1
376612,382934,11102841,CMT,2009-01-15 12:02:15,2009-01-15 12:33:11,2,17.8,-73.98667,40.759435,,,-73.77634399999998,40.645439,Credit,45.0,0.0,,10.0,5.0,60.0
179946,182959,5307468,CMT,2009-01-15 12:02:15,2009-01-15 12:10:04,1,0.8999999999999999,-73.967684,40.765995,,,-73.97561799999998,40.754586,Cash,6.1,0.0,,0.0,0.0,6.1
65851,66989,1940453,CMT,2009-01-15 12:02:15,2009-01-15 12:14:27,1,1.7,-73.972933,40.763862,,,-73.986418,40.777583,Cash,8.5,0.0,,0.0,0.0,8.5
406887,413715,11997267,CMT,2009-01-15 12:02:15,2009-01-15 12:20:57,1,2.8,-73.959962,40.779331,,,-73.984069,40.749099,Cash,11.7,0.0,,0.0,0.0,11.7
109460,111326,3234955,CMT,2009-01-15 12:02:16,2009-01-15 12:18:13,2,1.2,-73.995039,40.739928,,,-73.99078,40.753657,Credit,9.3,0.0,,2.0,0.0,11.3
411867,418758,12139199,CMT,2009-01-15 12:02:16,2009-01-15 12:10:02,2,1.2,-73.98393299999998,40.760047,,,-73.99465499999998,40.74553,Cash,6.1,0.0,,0.0,0.0,6.1
79383,80757,2340828,CMT,2009-01-15 12:02:16,2009-01-15 12:09:11,1,0.6999999999999998,-73.99963099999998,40.743756,,,-73.990977,40.739961,Credit,5.3,0.0,,0.6999999999999998,0.0,6.0
304999,310134,9000331,CMT,2009-01-15 12:02:17,2009-01-15 12:18:06,1,3.9,-73.992959,40.747895,,,-73.972879,40.790512,Credit,12.1,0.0,,2.42,0.0,14.52
345857,351681,10193121,DDS,2009-01-15 12:02:17,2009-01-15 12:47:12,2,21.0,-73.79046599999998,40.643611,,,-73.991465,40.64275,CASH,49.3,0.0,,0.0,0.0,49.3
472553,480517,13921194,CMT,2009-01-15 12:02:17,2009-01-15 12:14:21,1,6.3,-74.011719,40.701506,,,-73.953816,40.765183,Credit,15.7,0.0,,3.14,0.0,18.84
382369,388778,11272461,CMT,2009-01-15 12:02:17,2009-01-15 12:06:19,2,0.6999999999999998,-74.002156,40.740502,,,-74.00415599999998,40.747836,Cash,4.5,0.0,,0.0,0.0,4.5
147251,149741,4342858,CMT,2009-01-15 12:02:18,2009-01-15 12:06:07,1,0.5,-73.972611,40.759672,,,-73.96633,40.761739,Credit,4.1,0.0,,2.0,0.0,6.1
100903,102638,2981574,DDS,2009-01-15 12:02:18,2009-01-15 12:10:59,1,0.9,-73.99281499999998,40.742504,,,-74.00018199999998,40.748172,CASH,6.1,0.0,,0.0,0.0,6.1
19848,20173,580964,CMT,2009-01-15 12:02:18,2009-01-15 12:12:08,1,0.8999999999999999,-73.95620599999998,40.767331,,,-73.96217199999998,40.776452,Cash,6.5,0.0,,0.0,0.0,6.5
149796,152329,4418638,CMT,2009-01-15 12:02:19,2009-01-15 12:15:22,1,1.3,-73.97714499999998,40.75784,,,-73.96367999999998,40.757288,Cash,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
113008,114931,3339412,DDS,2009-01-15 12:02:19,2009-01-15 12:16:44,1,1.7,-73.95837199999998,40.768675,,,-73.98116,40.763617,CASH,8.5,0.0,,0.0,0.0,8.5
477750,485803,14073452,DDS,2009-01-15 12:02:20,2009-01-15 12:20:54,1,2.4,-73.996818,40.722987,,,-73.99892699999998,40.754486,CREDIT,10.5,0.0,,1.0,0.0,11.5
334713,340326,9867592,CMT,2009-01-15 12:02:20,2009-01-15 12:08:58,2,1.2,-73.986621,40.742871,,,-73.991545,40.730243,Cash,5.7,0.0,,0.0,0.0,5.7
88722,90239,2616022,CMT,2009-01-15 12:02:20,2009-01-15 12:24:21,1,4.6,-74.01160199999998,40.704195,,,-73.98883999999998,40.73656,Cash,16.1,0.0,,0.0,0.0,16.1
470608,478540,13863703,CMT,2009-01-15 12:02:20,2009-01-15 12:10:23,4,1.2,-74.00166199999998,40.761697,,,-73.99119299999998,40.754358,Cash,6.5,0.0,,0.0,0.0,6.5
69667,70864,2052996,CMT,2009-01-15 12:02:20,2009-01-15 12:16:29,1,1.7,-73.960313,40.766215,,,-73.98039,40.757111,Cash,8.9,0.0,,0.0,0.0,8.9
35090,35690,1027804,CMT,2009-01-15 12:02:21,2009-01-15 12:05:09,1,0.2999999999999999,-73.954245,40.774712,,,-73.954837,40.778359,Cash,3.7,0.0,,0.0,0.0,3.7
17299,17573,506738,CMT,2009-01-15 12:02:21,2009-01-15 12:05:06,1,0.5999999999999999,-73.991557,40.738672,,,-73.99147499999998,40.731395,Credit,4.1,0.0,,0.6099999999999999,0.0,4.71
145441,147906,4290630,CMT,2009-01-15 12:02:22,2009-01-15 12:04:32,1,0.2999999999999999,-73.978966,40.760131,,,-73.98032,40.76397,Cash,3.3,0.0,,0.0,0.0,3.3
363812,369924,10723051,CMT,2009-01-15 12:02:22,2009-01-15 12:19:10,1,2.1,-73.96030399999998,40.772966,,,-73.981004,40.78068,Cash,10.1,0.0,,0.0,0.0,10.1
